day,icao,hour_utc,ticker,p_model,p_market,outcome
2026-07-17,KNYC,19,KXHIGHNY-26JUL17-B87.5,0.1515,0.195,0.0
2026-07-18,KNYC,15,KXHIGHNY-26JUL18-B83.5,0.0135,0.015,0.0
2026-07-18,KNYC,15,KXHIGHNY-26JUL18-T79,0.646,0.795,1.0
2026-07-18,KNYC,15,KXHIGHNY-26JUL18-B85.5,0.0,0.005,0.0
2026-07-18,KNYC,15,KXHIGHNY-26JUL18-B81.5,0.064,0.035,0.0
2026-07-18,KNYC,15,KXHIGHNY-26JUL18-T86,0.005,0.005,0.0
2026-07-18,KNYC,15,KXHIGHNY-26JUL18-B79.5,0.2715,0.185,0.0
2026-07-18,KNYC,17,KXHIGHNY-26JUL18-B83.5,0.009,0.005,0.0
2026-07-18,KNYC,17,KXHIGHNY-26JUL18-T79,0.7815,0.865,1.0
2026-07-18,KNYC,17,KXHIGHNY-26JUL18-B85.5,0.0,0.005,0.0
2026-07-18,KNYC,17,KXHIGHNY-26JUL18-B81.5,0.0375,0.055,0.0
2026-07-18,KNYC,17,KXHIGHNY-26JUL18-T86,0.0,0.005,0.0
2026-07-18,KNYC,17,KXHIGHNY-26JUL18-B79.5,0.172,0.09,0.0
2026-07-18,KNYC,19,KXHIGHNY-26JUL18-B83.5,0.0,0.005,0.0
2026-07-18,KNYC,19,KXHIGHNY-26JUL18-T79,0.927,0.905,1.0
2026-07-18,KNYC,19,KXHIGHNY-26JUL18-B85.5,0.0,0.005,0.0
2026-07-18,KNYC,19,KXHIGHNY-26JUL18-B81.5,0.0025,0.045,0.0
2026-07-18,KNYC,19,KXHIGHNY-26JUL18-T86,0.0,0.005,0.0
2026-07-18,KNYC,19,KXHIGHNY-26JUL18-B79.5,0.0705,0.065,0.0
2026-07-19,KNYC,15,KXHIGHNY-26JUL19-T80,0.496,0.235,1.0
2026-07-19,KNYC,15,KXHIGHNY-26JUL19-T87,0.0,0.005,0.0
2026-07-19,KNYC,15,KXHIGHNY-26JUL19-B84.5,0.002,0.015,0.0
2026-07-19,KNYC,15,KXHIGHNY-26JUL19-B80.5,0.4135,0.505,0.0
2026-07-19,KNYC,15,KXHIGHNY-26JUL19-B86.5,0.0045,0.005,0.0
2026-07-19,KNYC,15,KXHIGHNY-26JUL19-B82.5,0.084,0.26,0.0
2026-07-19,KNYC,17,KXHIGHNY-26JUL19-T80,0.55,0.505,1.0
2026-07-19,KNYC,17,KXHIGHNY-26JUL19-T87,0.0,0.005,0.0
2026-07-19,KNYC,17,KXHIGHNY-26JUL19-B84.5,0.012,0.005,0.0
2026-07-19,KNYC,17,KXHIGHNY-26JUL19-B80.5,0.352,0.46499999999999997,0.0
2026-07-19,KNYC,17,KXHIGHNY-26JUL19-B86.5,0.0,0.005,0.0
2026-07-19,KNYC,17,KXHIGHNY-26JUL19-B82.5,0.086,0.055,0.0
2026-07-19,KNYC,19,KXHIGHNY-26JUL19-T80,0.348,0.515,1.0
2026-07-19,KNYC,19,KXHIGHNY-26JUL19-T87,0.0,0.005,0.0
2026-07-19,KNYC,19,KXHIGHNY-26JUL19-B84.5,0.0015,0.01,0.0
2026-07-19,KNYC,19,KXHIGHNY-26JUL19-B80.5,0.6145,0.47,0.0
2026-07-19,KNYC,19,KXHIGHNY-26JUL19-B86.5,0.0,0.005,0.0
2026-07-19,KNYC,19,KXHIGHNY-26JUL19-B82.5,0.036,0.045,0.0
2026-07-20,KNYC,15,KXHIGHNY-26JUL20-T77,0.0475,0.005,0.0
2026-07-20,KNYC,15,KXHIGHNY-26JUL20-B83.5,0.062,0.055,0.0
2026-07-20,KNYC,15,KXHIGHNY-26JUL20-B81.5,0.3285,0.515,1.0
2026-07-20,KNYC,15,KXHIGHNY-26JUL20-T84,0.0055,0.005,0.0
2026-07-20,KNYC,15,KXHIGHNY-26JUL20-B79.5,0.4155,0.425,0.0
2026-07-20,KNYC,15,KXHIGHNY-26JUL20-B77.5,0.141,0.025,0.0
2026-07-20,KNYC,17,KXHIGHNY-26JUL20-T77,0.0,0.005,0.0
2026-07-20,KNYC,17,KXHIGHNY-26JUL20-B83.5,0.0925,0.045,0.0
2026-07-20,KNYC,17,KXHIGHNY-26JUL20-B81.5,0.337,0.515,1.0
2026-07-20,KNYC,17,KXHIGHNY-26JUL20-T84,0.0085,0.005,0.0
2026-07-20,KNYC,17,KXHIGHNY-26JUL20-B79.5,0.522,0.46499999999999997,0.0
2026-07-20,KNYC,17,KXHIGHNY-26JUL20-B77.5,0.04,0.005,0.0
2026-07-20,KNYC,19,KXHIGHNY-26JUL20-T77,0.0,0.005,0.0
2026-07-20,KNYC,19,KXHIGHNY-26JUL20-B83.5,0.032,0.03,0.0
2026-07-20,KNYC,19,KXHIGHNY-26JUL20-B81.5,0.5925,0.675,1.0
2026-07-20,KNYC,19,KXHIGHNY-26JUL20-T84,0.0005,0.005,0.0
2026-07-20,KNYC,19,KXHIGHNY-26JUL20-B79.5,0.375,0.265,0.0
2026-07-20,KNYC,19,KXHIGHNY-26JUL20-B77.5,0.0,0.005,0.0
2026-07-21,KNYC,15,KXHIGHNY-26JUL21-B79.5,0.415,0.2,0.0
2026-07-21,KNYC,15,KXHIGHNY-26JUL21-T86,0.0045,0.005,0.0
2026-07-21,KNYC,15,KXHIGHNY-26JUL21-B81.5,0.175,0.14500000000000002,1.0
2026-07-21,KNYC,15,KXHIGHNY-26JUL21-B83.5,0.0595,0.035,0.0
2026-07-21,KNYC,15,KXHIGHNY-26JUL21-B85.5,0.019,0.005,0.0
2026-07-21,KNYC,15,KXHIGHNY-26JUL21-T79,0.327,0.615,0.0
2026-07-21,KNYC,17,KXHIGHNY-26JUL21-B79.5,0.5415,0.595,0.0
2026-07-21,KNYC,17,KXHIGHNY-26JUL21-T86,0.008,0.005,0.0
2026-07-21,KNYC,17,KXHIGHNY-26JUL21-B81.5,0.156,0.325,1.0
2026-07-21,KNYC,17,KXHIGHNY-26JUL21-B83.5,0.0425,0.07500000000000001,0.0
2026-07-21,KNYC,17,KXHIGHNY-26JUL21-B85.5,0.0,0.005,0.0
2026-07-21,KNYC,17,KXHIGHNY-26JUL21-T79,0.252,0.005,0.0
2026-07-21,KNYC,19,KXHIGHNY-26JUL21-B79.5,0.723,0.005,0.0
2026-07-21,KNYC,19,KXHIGHNY-26JUL21-T86,0.0,0.005,0.0
2026-07-21,KNYC,19,KXHIGHNY-26JUL21-B81.5,0.1555,0.975,1.0
2026-07-21,KNYC,19,KXHIGHNY-26JUL21-B83.5,0.0005,0.025,0.0
2026-07-21,KNYC,19,KXHIGHNY-26JUL21-B85.5,0.0,0.005,0.0
2026-07-21,KNYC,19,KXHIGHNY-26JUL21-T79,0.121,0.005,0.0
2026-07-22,KNYC,15,KXHIGHNY-26JUL22-B90.5,0.008,0.005,0.0
2026-07-22,KNYC,15,KXHIGHNY-26JUL22-B88.5,0.078,0.025,0.0
2026-07-22,KNYC,15,KXHIGHNY-26JUL22-B86.5,0.4045,0.295,0.0
2026-07-22,KNYC,15,KXHIGHNY-26JUL22-T91,0.006,0.005,0.0
2026-07-22,KNYC,15,KXHIGHNY-26JUL22-T84,0.086,0.24,0.0
2026-07-22,KNYC,15,KXHIGHNY-26JUL22-B84.5,0.4175,0.475,1.0
2026-07-22,KNYC,17,KXHIGHNY-26JUL22-B90.5,0.029,0.005,0.0
2026-07-22,KNYC,17,KXHIGHNY-26JUL22-B88.5,0.087,0.025,0.0
2026-07-22,KNYC,17,KXHIGHNY-26JUL22-B86.5,0.53,0.64,0.0
2026-07-22,KNYC,17,KXHIGHNY-26JUL22-T91,0.004,0.005,0.0
2026-07-22,KNYC,17,KXHIGHNY-26JUL22-T84,0.0,0.005,0.0
2026-07-22,KNYC,17,KXHIGHNY-26JUL22-B84.5,0.35,0.355,1.0
2026-07-22,KNYC,19,KXHIGHNY-26JUL22-B90.5,0.0005,0.005,0.0
2026-07-22,KNYC,19,KXHIGHNY-26JUL22-B88.5,0.032,0.015,0.0
2026-07-22,KNYC,19,KXHIGHNY-26JUL22-B86.5,0.616,0.78,0.0
2026-07-22,KNYC,19,KXHIGHNY-26JUL22-T91,0.0,0.005,0.0
2026-07-22,KNYC,19,KXHIGHNY-26JUL22-T84,0.0,0.005,0.0
2026-07-22,KNYC,19,KXHIGHNY-26JUL22-B84.5,0.3515,0.20500000000000002,1.0
2026-07-23,KNYC,15,KXHIGHNY-26JUL23-T86,0.0025,0.005,0.0
2026-07-23,KNYC,15,KXHIGHNY-26JUL23-B83.5,0.025,0.035,0.0
2026-07-23,KNYC,15,KXHIGHNY-26JUL23-B85.5,0.0005,0.005,0.0
2026-07-23,KNYC,15,KXHIGHNY-26JUL23-T79,0.234,0.07500000000000001,0.0
2026-07-23,KNYC,15,KXHIGHNY-26JUL23-B81.5,0.26,0.505,0.0
2026-07-23,KNYC,15,KXHIGHNY-26JUL23-B79.5,0.478,0.405,1.0
2026-07-23,KNYC,17,KXHIGHNY-26JUL23-T86,0.0,0.005,0.0
2026-07-23,KNYC,17,KXHIGHNY-26JUL23-B83.5,0.042,0.015,0.0
2026-07-23,KNYC,17,KXHIGHNY-26JUL23-B85.5,0.0085,0.005,0.0
2026-07-23,KNYC,17,KXHIGHNY-26JUL23-T79,0.1515,0.03,0.0
2026-07-23,KNYC,17,KXHIGHNY-26JUL23-B81.5,0.2305,0.48,0.0
2026-07-23,KNYC,17,KXHIGHNY-26JUL23-B79.5,0.5675,0.52,1.0
2026-07-23,KNYC,19,KXHIGHNY-26JUL23-T86,0.0,0.005,0.0
2026-07-23,KNYC,19,KXHIGHNY-26JUL23-B83.5,0.011,0.005,0.0
2026-07-23,KNYC,19,KXHIGHNY-26JUL23-B85.5,0.0,0.005,0.0
2026-07-23,KNYC,19,KXHIGHNY-26JUL23-T79,0.032,0.005,0.0
2026-07-23,KNYC,19,KXHIGHNY-26JUL23-B81.5,0.2265,0.22999999999999998,0.0
2026-07-23,KNYC,19,KXHIGHNY-26JUL23-B79.5,0.7305,0.755,1.0
2026-07-24,KNYC,15,KXHIGHNY-26JUL24-B87.5,0.0135,0.005,0.0
2026-07-24,KNYC,15,KXHIGHNY-26JUL24-T81,0.1965,0.045,0.0
2026-07-24,KNYC,15,KXHIGHNY-26JUL24-T88,0.003,0.005,0.0
2026-07-24,KNYC,15,KXHIGHNY-26JUL24-B85.5,0.0725,0.005,0.0
2026-07-24,KNYC,15,KXHIGHNY-26JUL24-B83.5,0.267,0.245,1.0
2026-07-24,KNYC,15,KXHIGHNY-26JUL24-B81.5,0.4475,0.6799999999999999,0.0
2026-07-24,KNYC,17,KXHIGHNY-26JUL24-B87.5,0.0,0.005,0.0
2026-07-24,KNYC,17,KXHIGHNY-26JUL24-T81,0.1585,0.005,0.0
2026-07-24,KNYC,17,KXHIGHNY-26JUL24-T88,0.0075,0.005,0.0
2026-07-24,KNYC,17,KXHIGHNY-26JUL24-B85.5,0.047,0.025,0.0
2026-07-24,KNYC,17,KXHIGHNY-26JUL24-B83.5,0.2175,0.255,1.0
2026-07-24,KNYC,17,KXHIGHNY-26JUL24-B81.5,0.5695,0.725,0.0
2026-07-24,KNYC,19,KXHIGHNY-26JUL24-B87.5,0.0,0.005,0.0
2026-07-24,KNYC,19,KXHIGHNY-26JUL24-T81,0.066,0.005,0.0
2026-07-24,KNYC,19,KXHIGHNY-26JUL24-T88,0.0,0.005,0.0
2026-07-24,KNYC,19,KXHIGHNY-26JUL24-B85.5,0.0035,0.005,0.0
2026-07-24,KNYC,19,KXHIGHNY-26JUL24-B83.5,0.209,0.125,1.0
2026-07-24,KNYC,19,KXHIGHNY-26JUL24-B81.5,0.7215,0.875,0.0
2026-07-25,KNYC,15,KXHIGHNY-26JUL25-T87,0.0,0.005,0.0
2026-07-25,KNYC,15,KXHIGHNY-26JUL25-T80,0.288,0.035,0.0
2026-07-25,KNYC,15,KXHIGHNY-26JUL25-B80.5,0.464,0.41000000000000003,1.0
2026-07-25,KNYC,15,KXHIGHNY-26JUL25-B86.5,0.0055,0.005,0.0
2026-07-25,KNYC,15,KXHIGHNY-26JUL25-B84.5,0.037,0.025,0.0
2026-07-25,KNYC,15,KXHIGHNY-26JUL25-B82.5,0.2055,0.53,0.0
2026-07-25,KNYC,17,KXHIGHNY-26JUL25-T87,0.0,0.005,0.0
2026-07-25,KNYC,17,KXHIGHNY-26JUL25-T80,0.0,0.005,0.0
2026-07-25,KNYC,17,KXHIGHNY-26JUL25-B80.5,0.727,0.645,1.0
2026-07-25,KNYC,17,KXHIGHNY-26JUL25-B86.5,0.0005,0.005,0.0
2026-07-25,KNYC,17,KXHIGHNY-26JUL25-B84.5,0.0515,0.015,0.0
2026-07-25,KNYC,17,KXHIGHNY-26JUL25-B82.5,0.221,0.345,0.0
2026-07-25,KNYC,19,KXHIGHNY-26JUL25-T87,0.0,0.005,0.0
2026-07-25,KNYC,19,KXHIGHNY-26JUL25-T80,0.0,0.005,0.0
2026-07-25,KNYC,19,KXHIGHNY-26JUL25-B80.5,0.8095,0.91,1.0
2026-07-25,KNYC,19,KXHIGHNY-26JUL25-B86.5,0.0,0.005,0.0
2026-07-25,KNYC,19,KXHIGHNY-26JUL25-B84.5,0.0005,0.005,0.0
2026-07-25,KNYC,19,KXHIGHNY-26JUL25-B82.5,0.19,0.08,0.0
2026-07-26,KNYC,15,KXHIGHNY-26JUL26-T88,0.0,0.005,0.0
2026-07-26,KNYC,15,KXHIGHNY-26JUL26-B83.5,0.5215,0.585,0.0
2026-07-26,KNYC,15,KXHIGHNY-26JUL26-B85.5,0.083,0.055,1.0
2026-07-26,KNYC,15,KXHIGHNY-26JUL26-T81,0.034,0.025,0.0
2026-07-26,KNYC,15,KXHIGHNY-26JUL26-B87.5,0.0,0.005,0.0
2026-07-26,KNYC,15,KXHIGHNY-26JUL26-B81.5,0.3615,0.335,0.0
2026-07-26,KNYC,17,KXHIGHNY-26JUL26-T88,0.0,0.005,0.0
2026-07-26,KNYC,17,KXHIGHNY-26JUL26-B83.5,0.6695,0.8,0.0
2026-07-26,KNYC,17,KXHIGHNY-26JUL26-B85.5,0.189,0.21000000000000002,1.0
2026-07-26,KNYC,17,KXHIGHNY-26JUL26-T81,0.0,0.005,0.0
2026-07-26,KNYC,17,KXHIGHNY-26JUL26-B87.5,0.035,0.005,0.0
2026-07-26,KNYC,17,KXHIGHNY-26JUL26-B81.5,0.1065,0.005,0.0
2026-07-26,KNYC,19,KXHIGHNY-26JUL26-T88,0.0,0.005,0.0
2026-07-26,KNYC,19,KXHIGHNY-26JUL26-B83.5,0.4245,0.875,0.0
2026-07-26,KNYC,19,KXHIGHNY-26JUL26-B85.5,0.5745,0.12,1.0
2026-07-26,KNYC,19,KXHIGHNY-26JUL26-T81,0.0,0.005,0.0
2026-07-26,KNYC,19,KXHIGHNY-26JUL26-B87.5,0.001,0.005,0.0
2026-07-26,KNYC,19,KXHIGHNY-26JUL26-B81.5,0.0,0.005,0.0
2026-07-27,KNYC,15,KXHIGHNY-26JUL27-T88,0.014,0.005,0.0
2026-07-27,KNYC,15,KXHIGHNY-26JUL27-B85.5,0.299,0.235,0.0
2026-07-27,KNYC,15,KXHIGHNY-26JUL27-B87.5,0.136,0.015,0.0
2026-07-27,KNYC,15,KXHIGHNY-26JUL27-T81,0.0,0.005,0.0
2026-07-27,KNYC,15,KXHIGHNY-26JUL27-B83.5,0.391,0.575,1.0
2026-07-27,KNYC,15,KXHIGHNY-26JUL27-B81.5,0.16,0.185,0.0
2026-07-27,KNYC,17,KXHIGHNY-26JUL27-T88,0.0,0.005,0.0
2026-07-27,KNYC,17,KXHIGHNY-26JUL27-B85.5,0.2205,0.305,0.0
2026-07-27,KNYC,17,KXHIGHNY-26JUL27-B87.5,0.0275,0.005,0.0
2026-07-27,KNYC,17,KXHIGHNY-26JUL27-T81,0.0,0.005,0.0
2026-07-27,KNYC,17,KXHIGHNY-26JUL27-B83.5,0.6155,0.695,1.0
2026-07-27,KNYC,17,KXHIGHNY-26JUL27-B81.5,0.1365,0.005,0.0
2026-07-27,KNYC,19,KXHIGHNY-26JUL27-T88,0.0,0.005,0.0
2026-07-27,KNYC,19,KXHIGHNY-26JUL27-B85.5,0.118,0.015,0.0
2026-07-27,KNYC,19,KXHIGHNY-26JUL27-B87.5,0.0,0.005,0.0
2026-07-27,KNYC,19,KXHIGHNY-26JUL27-T81,0.0,0.005,0.0
2026-07-27,KNYC,19,KXHIGHNY-26JUL27-B83.5,0.8325,0.985,1.0
2026-07-27,KNYC,19,KXHIGHNY-26JUL27-B81.5,0.0495,0.005,0.0
2026-07-28,KNYC,15,KXHIGHNY-26JUL28-B79.5,0.4565,0.62,1.0
2026-07-28,KNYC,15,KXHIGHNY-26JUL28-T84,0.0055,0.005,0.0
2026-07-28,KNYC,15,KXHIGHNY-26JUL28-B81.5,0.2805,0.28500000000000003,0.0
2026-07-28,KNYC,15,KXHIGHNY-26JUL28-T77,0.0,0.005,0.0
2026-07-28,KNYC,15,KXHIGHNY-26JUL28-B77.5,0.1985,0.10500000000000001,0.0
2026-07-28,KNYC,15,KXHIGHNY-26JUL28-B83.5,0.059,0.025,0.0
2026-07-28,KNYC,17,KXHIGHNY-26JUL28-B79.5,0.6585,0.43,1.0
2026-07-28,KNYC,17,KXHIGHNY-26JUL28-T84,0.0,0.005,0.0
2026-07-28,KNYC,17,KXHIGHNY-26JUL28-B81.5,0.0945,0.055,0.0
2026-07-28,KNYC,17,KXHIGHNY-26JUL28-T77,0.0,0.005,0.0
2026-07-28,KNYC,17,KXHIGHNY-26JUL28-B77.5,0.2455,0.52,0.0
2026-07-28,KNYC,17,KXHIGHNY-26JUL28-B83.5,0.0015,0.005,0.0
2026-07-28,KNYC,19,KXHIGHNY-26JUL28-B79.5,0.668,0.985,1.0
2026-07-28,KNYC,19,KXHIGHNY-26JUL28-T84,0.0,0.005,0.0
2026-07-28,KNYC,19,KXHIGHNY-26JUL28-B81.5,0.0105,0.015,0.0
2026-07-28,KNYC,19,KXHIGHNY-26JUL28-T77,0.0,0.005,0.0
2026-07-28,KNYC,19,KXHIGHNY-26JUL28-B77.5,0.3215,0.005,0.0
2026-07-28,KNYC,19,KXHIGHNY-26JUL28-B83.5,0.0,0.005,0.0
2026-07-29,KNYC,15,KXHIGHNY-26JUL29-T83,0.0,0.005,0.0
2026-07-29,KNYC,15,KXHIGHNY-26JUL29-B76.5,0.101,0.185,0.0
2026-07-29,KNYC,15,KXHIGHNY-26JUL29-T76,0.0005,0.055,0.0
2026-07-29,KNYC,15,KXHIGHNY-26JUL29-B78.5,0.461,0.335,0.0
2026-07-29,KNYC,15,KXHIGHNY-26JUL29-B80.5,0.398,0.4,1.0
2026-07-29,KNYC,15,KXHIGHNY-26JUL29-B82.5,0.0395,0.025,0.0
2026-07-29,KNYC,17,KXHIGHNY-26JUL29-T83,0.0,0.005,0.0
2026-07-29,KNYC,17,KXHIGHNY-26JUL29-B76.5,0.0,0.005,0.0
2026-07-29,KNYC,17,KXHIGHNY-26JUL29-T76,0.0,0.005,0.0
2026-07-29,KNYC,17,KXHIGHNY-26JUL29-B78.5,0.5615,0.37,0.0
2026-07-29,KNYC,17,KXHIGHNY-26JUL29-B80.5,0.381,0.555,1.0
2026-07-29,KNYC,17,KXHIGHNY-26JUL29-B82.5,0.0575,0.08499999999999999,0.0
2026-07-29,KNYC,19,KXHIGHNY-26JUL29-T83,0.0,0.005,0.0
2026-07-29,KNYC,19,KXHIGHNY-26JUL29-B76.5,0.0,0.005,0.0
2026-07-29,KNYC,19,KXHIGHNY-26JUL29-T76,0.0,0.005,0.0
2026-07-29,KNYC,19,KXHIGHNY-26JUL29-B78.5,0.341,0.365,0.0
2026-07-29,KNYC,19,KXHIGHNY-26JUL29-B80.5,0.6525,0.6100000000000001,1.0
2026-07-29,KNYC,19,KXHIGHNY-26JUL29-B82.5,0.0065,0.005,0.0
2026-07-30,KNYC,15,KXHIGHNY-26JUL30-B79.5,0.0075,0.045,0.0
2026-07-30,KNYC,15,KXHIGHNY-26JUL30-B77.5,0.0835,0.455,0.0
2026-07-30,KNYC,15,KXHIGHNY-26JUL30-T84,0.0,0.005,0.0
2026-07-30,KNYC,15,KXHIGHNY-26JUL30-B83.5,0.0,0.005,0.0
2026-07-30,KNYC,15,KXHIGHNY-26JUL30-B81.5,0.0,0.005,0.0
2026-07-30,KNYC,15,KXHIGHNY-26JUL30-T77,0.909,0.525,1.0
2026-07-30,KNYC,17,KXHIGHNY-26JUL30-B79.5,0.0,0.015,0.0
2026-07-30,KNYC,17,KXHIGHNY-26JUL30-B77.5,0.0095,0.28500000000000003,0.0
2026-07-30,KNYC,17,KXHIGHNY-26JUL30-T84,0.0,0.005,0.0
2026-07-30,KNYC,17,KXHIGHNY-26JUL30-B83.5,0.0,0.005,0.0
2026-07-30,KNYC,17,KXHIGHNY-26JUL30-B81.5,0.0,0.005,0.0
2026-07-30,KNYC,17,KXHIGHNY-26JUL30-T77,0.9905,0.6799999999999999,1.0
2026-07-30,KNYC,19,KXHIGHNY-26JUL30-B79.5,0.0,0.005,0.0
2026-07-30,KNYC,19,KXHIGHNY-26JUL30-B77.5,0.0025,0.11,0.0
2026-07-30,KNYC,19,KXHIGHNY-26JUL30-T84,0.0,0.005,0.0
2026-07-30,KNYC,19,KXHIGHNY-26JUL30-B83.5,0.0,0.005,0.0
2026-07-30,KNYC,19,KXHIGHNY-26JUL30-B81.5,0.0,0.005,0.0
2026-07-30,KNYC,19,KXHIGHNY-26JUL30-T77,0.9975,0.885,1.0
2026-07-31,KNYC,15,KXHIGHNY-26JUL31-B82.5,0.4775,0.125,0.0
2026-07-31,KNYC,15,KXHIGHNY-26JUL31-T82,0.0455,0.005,0.0
2026-07-31,KNYC,15,KXHIGHNY-26JUL31-B86.5,0.0565,0.215,0.0
2026-07-31,KNYC,15,KXHIGHNY-26JUL31-B88.5,0.006,0.025,0.0
2026-07-31,KNYC,15,KXHIGHNY-26JUL31-T89,0.0,0.005,0.0
2026-07-31,KNYC,15,KXHIGHNY-26JUL31-B84.5,0.4145,0.675,1.0
2026-07-31,KNYC,17,KXHIGHNY-26JUL31-B82.5,0.3695,0.055,0.0
2026-07-31,KNYC,17,KXHIGHNY-26JUL31-T82,0.0,0.005,0.0
2026-07-31,KNYC,17,KXHIGHNY-26JUL31-B86.5,0.067,0.135,0.0
2026-07-31,KNYC,17,KXHIGHNY-26JUL31-B88.5,0.0,0.005,0.0
2026-07-31,KNYC,17,KXHIGHNY-26JUL31-T89,0.0,0.005,0.0
2026-07-31,KNYC,17,KXHIGHNY-26JUL31-B84.5,0.5635,0.795,1.0
2026-07-31,KNYC,19,KXHIGHNY-26JUL31-B82.5,0.388,0.005,0.0
2026-07-31,KNYC,19,KXHIGHNY-26JUL31-T82,0.0,0.005,0.0
2026-07-31,KNYC,19,KXHIGHNY-26JUL31-B86.5,0.001,0.065,0.0
2026-07-31,KNYC,19,KXHIGHNY-26JUL31-B88.5,0.0,0.005,0.0
2026-07-31,KNYC,19,KXHIGHNY-26JUL31-T89,0.0,0.005,0.0
2026-07-31,KNYC,19,KXHIGHNY-26JUL31-B84.5,0.611,0.9450000000000001,1.0
2026-08-01,KNYC,15,KXHIGHNY-26AUG01-T82,0.0,0.005,0.0
2026-08-01,KNYC,15,KXHIGHNY-26AUG01-B88.5,0.07,0.055,0.0
2026-08-01,KNYC,15,KXHIGHNY-26AUG01-B86.5,0.5075,0.405,1.0
2026-08-01,KNYC,15,KXHIGHNY-26AUG01-B82.5,0.0225,0.025,0.0
2026-08-01,KNYC,15,KXHIGHNY-26AUG01-T89,0.007,0.005,0.0
2026-08-01,KNYC,15,KXHIGHNY-26AUG01-B84.5,0.393,0.495,0.0
2026-08-01,KNYC,17,KXHIGHNY-26AUG01-T82,0.0,0.005,0.0
2026-08-01,KNYC,17,KXHIGHNY-26AUG01-B88.5,0.0775,0.045,0.0
2026-08-01,KNYC,17,KXHIGHNY-26AUG01-B86.5,0.6485,0.505,1.0
2026-08-01,KNYC,17,KXHIGHNY-26AUG01-B82.5,0.0,0.005,0.0
2026-08-01,KNYC,17,KXHIGHNY-26AUG01-T89,0.0005,0.005,0.0
2026-08-01,KNYC,17,KXHIGHNY-26AUG01-B84.5,0.2735,0.48,0.0
2026-08-01,KNYC,19,KXHIGHNY-26AUG01-T82,0.0,0.005,0.0
2026-08-01,KNYC,19,KXHIGHNY-26AUG01-B88.5,0.01,0.015,0.0
2026-08-01,KNYC,19,KXHIGHNY-26AUG01-B86.5,0.648,0.96,1.0
2026-08-01,KNYC,19,KXHIGHNY-26AUG01-B82.5,0.0,0.005,0.0
2026-08-01,KNYC,19,KXHIGHNY-26AUG01-T89,0.0,0.005,0.0
2026-08-01,KNYC,19,KXHIGHNY-26AUG01-B84.5,0.342,0.005,0.0
2026-08-02,KNYC,15,KXHIGHNY-26AUG02-B86.5,0.017,0.015,0.0
2026-08-02,KNYC,15,KXHIGHNY-26AUG02-B84.5,0.252,0.07,0.0
2026-08-02,KNYC,15,KXHIGHNY-26AUG02-B80.5,0.1465,0.185,0.0
2026-08-02,KNYC,15,KXHIGHNY-26AUG02-B82.5,0.5845,0.74,1.0
2026-08-02,KNYC,15,KXHIGHNY-26AUG02-T87,0.0,0.005,0.0
2026-08-02,KNYC,15,KXHIGHNY-26AUG02-T80,0.0,0.005,0.0
2026-08-02,KNYC,17,KXHIGHNY-26AUG02-B86.5,0.0005,0.005,0.0
2026-08-02,KNYC,17,KXHIGHNY-26AUG02-B84.5,0.13,0.060000000000000005,0.0
2026-08-02,KNYC,17,KXHIGHNY-26AUG02-B80.5,0.154,0.365,0.0
2026-08-02,KNYC,17,KXHIGHNY-26AUG02-B82.5,0.7155,0.595,1.0
2026-08-02,KNYC,17,KXHIGHNY-26AUG02-T87,0.0,0.005,0.0
2026-08-02,KNYC,17,KXHIGHNY-26AUG02-T80,0.0,0.005,0.0
2026-08-02,KNYC,19,KXHIGHNY-26AUG02-B86.5,0.0,0.005,0.0
2026-08-02,KNYC,19,KXHIGHNY-26AUG02-B84.5,0.0155,0.08499999999999999,0.0
2026-08-02,KNYC,19,KXHIGHNY-26AUG02-B80.5,0.2805,0.005,0.0
2026-08-02,KNYC,19,KXHIGHNY-26AUG02-B82.5,0.704,0.91,1.0
2026-08-02,KNYC,19,KXHIGHNY-26AUG02-T87,0.0,0.005,0.0
2026-08-02,KNYC,19,KXHIGHNY-26AUG02-T80,0.0,0.005,0.0
2026-08-03,KNYC,15,KXHIGHNY-26AUG03-B80.5,0.4525,0.505,1.0
2026-08-03,KNYC,15,KXHIGHNY-26AUG03-B82.5,0.3565,0.155,0.0
2026-08-03,KNYC,15,KXHIGHNY-26AUG03-T87,0.0,0.005,0.0
2026-08-03,KNYC,15,KXHIGHNY-26AUG03-B86.5,0.0,0.005,0.0
2026-08-03,KNYC,15,KXHIGHNY-26AUG03-B84.5,0.0175,0.035,0.0
2026-08-03,KNYC,15,KXHIGHNY-26AUG03-T80,0.1735,0.325,0.0
2026-08-03,KNYC,17,KXHIGHNY-26AUG03-B80.5,0.3195,0.545,1.0
2026-08-03,KNYC,17,KXHIGHNY-26AUG03-B82.5,0.1615,0.175,0.0
2026-08-03,KNYC,17,KXHIGHNY-26AUG03-T87,0.0,0.005,0.0
2026-08-03,KNYC,17,KXHIGHNY-26AUG03-B86.5,0.0,0.005,0.0
2026-08-03,KNYC,17,KXHIGHNY-26AUG03-B84.5,0.003,0.025,0.0
2026-08-03,KNYC,17,KXHIGHNY-26AUG03-T80,0.516,0.275,0.0
2026-08-03,KNYC,19,KXHIGHNY-26AUG03-B80.5,0.2905,0.6799999999999999,1.0
2026-08-03,KNYC,19,KXHIGHNY-26AUG03-B82.5,0.0905,0.14,0.0
